job_id,skill,skill_category,skill_level
XIX0VD02SMHE,GCP,Cloud,Advanced
XIX0VD02SMHE,AWS,Cloud,Basic
IA3B1FUFS2MG,TensorFlow,ML,Basic
IA3B1FUFS2MG,Python,Programming,Basic
IA3B1FUFS2MG,SQL,Programming,Basic
A4D6W3CJLL6I,AWS,Cloud,Basic
A4D6W3CJLL6I,Python,Programming,Intermediate
A4D6W3CJLL6I,TensorFlow,ML,Basic
7Q46J71JCVN5,Python,Programming,Advanced
7Q46J71JCVN5,Azure,Cloud,Intermediate
7Q46J71JCVN5,PyTorch,ML,Intermediate
FMMD7ULAIHQK,NLP,ML,Basic
FMMD7ULAIHQK,PyTorch,ML,Advanced
FMMD7ULAIHQK,Python,Programming,Basic
0RRMQL6J5UCI,Computer Vision,ML,Advanced
0RRMQL6J5UCI,PyTorch,ML,Basic
0RRMQL6J5UCI,TensorFlow,ML,Basic
PEBVMM0I5RKL,Python,Programming,Advanced
PEBVMM0I5RKL,Azure,Cloud,Basic
PEBVMM0I5RKL,Scikit-learn,ML,Advanced
PEBVMM0I5RKL,TensorFlow,ML,Basic
IDSTXP5IPY07,PyTorch,ML,Advanced
IDSTXP5IPY07,TensorFlow,ML,Basic
IDSTXP5IPY07,Azure,Cloud,Basic
IDSTXP5IPY07,Scikit-learn,ML,Basic
T90IQFIW2YPM,NLP,ML,Intermediate
T90IQFIW2YPM,Python,Programming,Intermediate
T90IQFIW2YPM,Computer Vision,ML,Intermediate
T90IQFIW2YPM,R,Programming,Intermediate
E9XUYV9J2FUC,Scikit-learn,ML,Intermediate
E9XUYV9J2FUC,NLP,ML,Advanced
E9XUYV9J2FUC,SQL,Programming,Basic
9S1PUSWYOBV3,Azure,Cloud,Basic
9S1PUSWYOBV3,Python,Programming,Advanced
9S1PUSWYOBV3,SQL,Programming,Advanced
9S1PUSWYOBV3,PyTorch,ML,Basic
9S1PUSWYOBV3,AWS,Cloud,Intermediate
9S1PUSWYOBV3,TensorFlow,ML,Basic
GBLV1XK46BHC,NLP,ML,Intermediate
GBLV1XK46BHC,Scikit-learn,ML,Advanced
GBLV1XK46BHC,GCP,Cloud,Advanced
L107UKG8AH7F,NLP,ML,Intermediate
L107UKG8AH7F,TensorFlow,ML,Intermediate
L107UKG8AH7F,Computer Vision,ML,Basic
L107UKG8AH7F,GCP,Cloud,Basic
I4R2DAA0F6IH,AWS,Cloud,Advanced
I4R2DAA0F6IH,R,Programming,Intermediate
I4R2DAA0F6IH,PyTorch,ML,Basic
I4R2DAA0F6IH,SQL,Programming,Advanced
I4R2DAA0F6IH,Python,Programming,Intermediate
I4R2DAA0F6IH,Scikit-learn,ML,Intermediate
0EQ1AYQLHLGJ,R,Programming,Basic
0EQ1AYQLHLGJ,TensorFlow,ML,Intermediate
0EQ1AYQLHLGJ,PyTorch,ML,Intermediate
S1TAKTX5JE0P,NLP,ML,Basic
S1TAKTX5JE0P,Computer Vision,ML,Intermediate
S1TAKTX5JE0P,GCP,Cloud,Basic
S1TAKTX5JE0P,Python,Programming,Advanced
G9NCK54D9A3S,R,Programming,Intermediate
G9NCK54D9A3S,NLP,ML,Intermediate
G9NCK54D9A3S,AWS,Cloud,Basic
G9NCK54D9A3S,TensorFlow,ML,Intermediate
G9NCK54D9A3S,Python,Programming,Basic
4WRO75W9KKJS,R,Programming,Advanced
4WRO75W9KKJS,Azure,Cloud,Advanced
4WRO75W9KKJS,AWS,Cloud,Advanced
4WRO75W9KKJS,NLP,ML,Basic
WVEKUI0VYPKN,R,Programming,Basic
WVEKUI0VYPKN,Python,Programming,Intermediate
WVEKUI0VYPKN,AWS,Cloud,Advanced
WVEKUI0VYPKN,SQL,Programming,Advanced
WVEKUI0VYPKN,Computer Vision,ML,Advanced
CVRE4R6KNNBN,Scikit-learn,ML,Basic
CVRE4R6KNNBN,Azure,Cloud,Basic
CVRE4R6KNNBN,GCP,Cloud,Basic
CVRE4R6KNNBN,SQL,Programming,Basic
CVRE4R6KNNBN,Python,Programming,Intermediate
LQO0WX57CNXL,GCP,Cloud,Intermediate
LQO0WX57CNXL,Azure,Cloud,Intermediate
LQO0WX57CNXL,SQL,Programming,Intermediate
LQO0WX57CNXL,R,Programming,Basic
E9DR2DE4WCWO,NLP,ML,Intermediate
E9DR2DE4WCWO,SQL,Programming,Advanced
E9DR2DE4WCWO,Azure,Cloud,Advanced
E9DR2DE4WCWO,Scikit-learn,ML,Advanced
2HYUM0P3QNFR,Python,Programming,Basic
2HYUM0P3QNFR,AWS,Cloud,Basic
2HYUM0P3QNFR,NLP,ML,Intermediate
2HYUM0P3QNFR,R,Programming,Intermediate
1B9CVR91S4JS,Scikit-learn,ML,Basic
1B9CVR91S4JS,PyTorch,ML,Advanced
1B9CVR91S4JS,GCP,Cloud,Basic
1B9CVR91S4JS,TensorFlow,ML,Advanced
1B9CVR91S4JS,R,Programming,Basic
1B9CVR91S4JS,Computer Vision,ML,Basic
6YQMHE13K3R4,TensorFlow,ML,Advanced
6YQMHE13K3R4,Python,Programming,Basic
6YQMHE13K3R4,Azure,Cloud,Intermediate
6YQMHE13K3R4,SQL,Programming,Basic
6YQMHE13K3R4,PyTorch,ML,Basic
6YQMHE13K3R4,GCP,Cloud,Advanced
49XXO7JW9N6K,GCP,Cloud,Intermediate
49XXO7JW9N6K,Python,Programming,Basic
49XXO7JW9N6K,Azure,Cloud,Advanced
49XXO7JW9N6K,R,Programming,Advanced
49XXO7JW9N6K,Scikit-learn,ML,Advanced
I6IN5GPZPDU5,R,Programming,Advanced
I6IN5GPZPDU5,Python,Programming,Basic
I6IN5GPZPDU5,NLP,ML,Intermediate
I6IN5GPZPDU5,AWS,Cloud,Advanced
28Z9JJZPOLD0,AWS,Cloud,Basic
28Z9JJZPOLD0,Python,Programming,Advanced
28Z9JJZPOLD0,Scikit-learn,ML,Basic
28Z9JJZPOLD0,PyTorch,ML,Basic
354UGKJDOHEW,Scikit-learn,ML,Intermediate
354UGKJDOHEW,Python,Programming,Basic
354UGKJDOHEW,PyTorch,ML,Intermediate
354UGKJDOHEW,AWS,Cloud,Basic
354UGKJDOHEW,Computer Vision,ML,Basic
1TGSZD4UPAQA,Computer Vision,ML,Intermediate
1TGSZD4UPAQA,PyTorch,ML,Advanced
1TGSZD4UPAQA,Azure,Cloud,Advanced
4X6V0YLI49QR,GCP,Cloud,Basic
4X6V0YLI49QR,R,Programming,Advanced
4X6V0YLI49QR,SQL,Programming,Intermediate
RSKRYCIOKCZ8,NLP,ML,Advanced
RSKRYCIOKCZ8,GCP,Cloud,Basic
RSKRYCIOKCZ8,Python,Programming,Intermediate
RSKRYCIOKCZ8,TensorFlow,ML,Basic
RSKRYCIOKCZ8,Azure,Cloud,Intermediate
RSKRYCIOKCZ8,R,Programming,Basic
6GNFXFK6NV1P,Computer Vision,ML,Advanced
6GNFXFK6NV1P,Azure,Cloud,Advanced
6GNFXFK6NV1P,R,Programming,Intermediate
6GNFXFK6NV1P,PyTorch,ML,Basic
6GNFXFK6NV1P,Python,Programming,Advanced
6GNFXFK6NV1P,Scikit-learn,ML,Basic
CCRE61DASHZM,SQL,Programming,Basic
CCRE61DASHZM,NLP,ML,Basic
CCRE61DASHZM,Computer Vision,ML,Basic
DMOOW0JPCP2M,Azure,Cloud,Intermediate
DMOOW0JPCP2M,PyTorch,ML,Intermediate
DMOOW0JPCP2M,GCP,Cloud,Basic
DMOOW0JPCP2M,R,Programming,Advanced
DMOOW0JPCP2M,NLP,ML,Intermediate
DMOOW0JPCP2M,AWS,Cloud,Advanced
56D5IZRJHL7I,Computer Vision,ML,Advanced
56D5IZRJHL7I,SQL,Programming,Intermediate
56D5IZRJHL7I,AWS,Cloud,Basic
56D5IZRJHL7I,Azure,Cloud,Advanced
FJS92Q0QY06M,AWS,Cloud,Advanced
FJS92Q0QY06M,Python,Programming,Basic
FJS92Q0QY06M,NLP,ML,Basic
FJS92Q0QY06M,Azure,Cloud,Basic
FJS92Q0QY06M,Computer Vision,ML,Advanced
4NPS0XOOEBPX,R,Programming,Intermediate
4NPS0XOOEBPX,PyTorch,ML,Advanced
4NPS0XOOEBPX,Python,Programming,Intermediate
4NPS0XOOEBPX,SQL,Programming,Intermediate
4NPS0XOOEBPX,AWS,Cloud,Basic
4NPS0XOOEBPX,NLP,ML,Intermediate
WAFZEBQ6GTPV,Computer Vision,ML,Basic
WAFZEBQ6GTPV,Scikit-learn,ML,Advanced
WAFZEBQ6GTPV,Python,Programming,Advanced
WAFZEBQ6GTPV,GCP,Cloud,Intermediate
WAFZEBQ6GTPV,TensorFlow,ML,Intermediate
OE1APBELP3TV,GCP,Cloud,Intermediate
OE1APBELP3TV,Python,Programming,Basic
OE1APBELP3TV,SQL,Programming,Basic
OE1APBELP3TV,Azure,Cloud,Basic
OE1APBELP3TV,R,Programming,Basic
B9AXYASJNSR0,Computer Vision,ML,Intermediate
B9AXYASJNSR0,Python,Programming,Basic
B9AXYASJNSR0,PyTorch,ML,Advanced
VKT59FMPXKEZ,Python,Programming,Basic
VKT59FMPXKEZ,GCP,Cloud,Advanced
VKT59FMPXKEZ,TensorFlow,ML,Advanced
VKT59FMPXKEZ,Azure,Cloud,Intermediate
VKT59FMPXKEZ,SQL,Programming,Advanced
Z5GA749RY166,AWS,Cloud,Intermediate
Z5GA749RY166,NLP,ML,Advanced
Z5GA749RY166,Python,Programming,Intermediate
65IV93192TU5,Azure,Cloud,Advanced
65IV93192TU5,TensorFlow,ML,Basic
65IV93192TU5,NLP,ML,Basic
65IV93192TU5,PyTorch,ML,Intermediate
65IV93192TU5,SQL,Programming,Basic
8WMCUWIY62SI,GCP,Cloud,Intermediate
8WMCUWIY62SI,TensorFlow,ML,Advanced
8WMCUWIY62SI,R,Programming,Basic
8WMCUWIY62SI,SQL,Programming,Basic
EU94V1U3PTFH,GCP,Cloud,Basic
EU94V1U3PTFH,AWS,Cloud,Basic
EU94V1U3PTFH,Python,Programming,Basic
UVRDLR45ZRH6,R,Programming,Advanced
UVRDLR45ZRH6,Azure,Cloud,Advanced
UVRDLR45ZRH6,Scikit-learn,ML,Basic
I8E1GYIXEOE4,AWS,Cloud,Intermediate
I8E1GYIXEOE4,TensorFlow,ML,Intermediate
I8E1GYIXEOE4,Computer Vision,ML,Intermediate
I8E1GYIXEOE4,Scikit-learn,ML,Intermediate
I8E1GYIXEOE4,Azure,Cloud,Advanced
I8E1GYIXEOE4,PyTorch,ML,Advanced
CMNQMWGLDPT9,R,Programming,Advanced
CMNQMWGLDPT9,PyTorch,ML,Intermediate
CMNQMWGLDPT9,GCP,Cloud,Advanced
CMNQMWGLDPT9,Computer Vision,ML,Basic
CMNQMWGLDPT9,Scikit-learn,ML,Basic
V7XFPNP2W1HY,NLP,ML,Basic
V7XFPNP2W1HY,GCP,Cloud,Advanced
V7XFPNP2W1HY,Python,Programming,Advanced
APO7L2R6KI86,SQL,Programming,Intermediate
APO7L2R6KI86,AWS,Cloud,Advanced
APO7L2R6KI86,GCP,Cloud,Basic
APO7L2R6KI86,TensorFlow,ML,Advanced
JJ4ZHHVP74GM,Computer Vision,ML,Basic
JJ4ZHHVP74GM,SQL,Programming,Basic
JJ4ZHHVP74GM,PyTorch,ML,Intermediate
JJ4ZHHVP74GM,NLP,ML,Basic
JJ4ZHHVP74GM,Azure,Cloud,Intermediate
JJ4ZHHVP74GM,GCP,Cloud,Basic
7T5WEWP32EVN,Scikit-learn,ML,Basic
7T5WEWP32EVN,SQL,Programming,Basic
7T5WEWP32EVN,R,Programming,Intermediate
7T5WEWP32EVN,Python,Programming,Basic
WO57WQ3WEO6C,Python,Programming,Advanced
WO57WQ3WEO6C,PyTorch,ML,Intermediate
WO57WQ3WEO6C,Scikit-learn,ML,Advanced
WO57WQ3WEO6C,Computer Vision,ML,Intermediate
GRWCSBP4N4QD,TensorFlow,ML,Basic
GRWCSBP4N4QD,GCP,Cloud,Intermediate
GRWCSBP4N4QD,R,Programming,Intermediate
A1X4OPLPFS03,R,Programming,Advanced
A1X4OPLPFS03,Azure,Cloud,Intermediate
A1X4OPLPFS03,Python,Programming,Basic
0FGSFFUJMJ2K,TensorFlow,ML,Basic
0FGSFFUJMJ2K,R,Programming,Advanced
0FGSFFUJMJ2K,Python,Programming,Advanced
0FGSFFUJMJ2K,NLP,ML,Basic
BGBUVBKI7FTH,Computer Vision,ML,Basic
BGBUVBKI7FTH,Azure,Cloud,Intermediate
BGBUVBKI7FTH,AWS,Cloud,Basic
BGBUVBKI7FTH,Scikit-learn,ML,Intermediate
BGBUVBKI7FTH,R,Programming,Basic
N00LDGCMGJ41,Azure,Cloud,Intermediate
N00LDGCMGJ41,Python,Programming,Intermediate
N00LDGCMGJ41,PyTorch,ML,Intermediate
N00LDGCMGJ41,TensorFlow,ML,Basic
N00LDGCMGJ41,SQL,Programming,Intermediate
N00LDGCMGJ41,Scikit-learn,ML,Intermediate
HAEB2WBRB4MU,Computer Vision,ML,Basic
HAEB2WBRB4MU,Python,Programming,Intermediate
HAEB2WBRB4MU,R,Programming,Intermediate
T7K69ALR26XQ,PyTorch,ML,Intermediate
T7K69ALR26XQ,Computer Vision,ML,Intermediate
T7K69ALR26XQ,NLP,ML,Intermediate
DZGRWPUE9BZV,Scikit-learn,ML,Advanced
DZGRWPUE9BZV,SQL,Programming,Advanced
DZGRWPUE9BZV,NLP,ML,Advanced
DZGRWPUE9BZV,TensorFlow,ML,Intermediate
CBG9SJGT4CA9,AWS,Cloud,Advanced
CBG9SJGT4CA9,GCP,Cloud,Basic
CBG9SJGT4CA9,Python,Programming,Intermediate
CBG9SJGT4CA9,PyTorch,ML,Intermediate
CBG9SJGT4CA9,R,Programming,Basic
CBG9SJGT4CA9,Computer Vision,ML,Advanced
VD9M8PMWHYQF,AWS,Cloud,Basic
VD9M8PMWHYQF,PyTorch,ML,Basic
VD9M8PMWHYQF,SQL,Programming,Advanced
VD9M8PMWHYQF,Scikit-learn,ML,Intermediate
VD9M8PMWHYQF,GCP,Cloud,Advanced
GXLN10BO4EMZ,Scikit-learn,ML,Basic
GXLN10BO4EMZ,R,Programming,Intermediate
GXLN10BO4EMZ,NLP,ML,Advanced
GXLN10BO4EMZ,AWS,Cloud,Intermediate
U1YB0DTX4SNF,NLP,ML,Intermediate
U1YB0DTX4SNF,TensorFlow,ML,Intermediate
U1YB0DTX4SNF,PyTorch,ML,Intermediate
U1YB0DTX4SNF,Azure,Cloud,Advanced
U1YB0DTX4SNF,R,Programming,Advanced
J4WJ7YQPIYZY,AWS,Cloud,Intermediate
J4WJ7YQPIYZY,SQL,Programming,Intermediate
J4WJ7YQPIYZY,TensorFlow,ML,Basic
UBXT6JIDW941,Scikit-learn,ML,Advanced
UBXT6JIDW941,Python,Programming,Advanced
UBXT6JIDW941,R,Programming,Advanced
UBXT6JIDW941,Computer Vision,ML,Intermediate
57IOTCWTJCS8,Azure,Cloud,Advanced
57IOTCWTJCS8,Scikit-learn,ML,Advanced
57IOTCWTJCS8,GCP,Cloud,Basic
57IOTCWTJCS8,R,Programming,Advanced
BP70VPOTAPTW,Scikit-learn,ML,Basic
BP70VPOTAPTW,AWS,Cloud,Basic
BP70VPOTAPTW,TensorFlow,ML,Basic
BP70VPOTAPTW,Python,Programming,Advanced
YN7SE9ZBQRL6,GCP,Cloud,Basic
YN7SE9ZBQRL6,AWS,Cloud,Basic
YN7SE9ZBQRL6,Python,Programming,Basic
YN7SE9ZBQRL6,SQL,Programming,Advanced
YN7SE9ZBQRL6,Computer Vision,ML,Basic
P5ABKXMR63D9,R,Programming,Basic
P5ABKXMR63D9,GCP,Cloud,Advanced
P5ABKXMR63D9,Computer Vision,ML,Basic
P5ABKXMR63D9,PyTorch,ML,Basic
P5ABKXMR63D9,Azure,Cloud,Intermediate
P5ABKXMR63D9,Scikit-learn,ML,Advanced
IOTLSDBFUKPV,GCP,Cloud,Basic
IOTLSDBFUKPV,NLP,ML,Advanced
IOTLSDBFUKPV,PyTorch,ML,Advanced
VJI4XTVX970F,NLP,ML,Basic
VJI4XTVX970F,TensorFlow,ML,Intermediate
VJI4XTVX970F,Azure,Cloud,Intermediate
FG7J1FUKO757,TensorFlow,ML,Intermediate
FG7J1FUKO757,Azure,Cloud,Basic
FG7J1FUKO757,PyTorch,ML,Intermediate
FG7J1FUKO757,GCP,Cloud,Intermediate
FG7J1FUKO757,Scikit-learn,ML,Basic
YIL57B4MQLZK,GCP,Cloud,Advanced
YIL57B4MQLZK,AWS,Cloud,Intermediate
YIL57B4MQLZK,SQL,Programming,Intermediate
YIL57B4MQLZK,R,Programming,Basic
YIL57B4MQLZK,Azure,Cloud,Intermediate
3EDFVMWM83A6,R,Programming,Basic
3EDFVMWM83A6,NLP,ML,Basic
3EDFVMWM83A6,AWS,Cloud,Advanced
3EDFVMWM83A6,Python,Programming,Basic
C8AC3UY0FLQL,Scikit-learn,ML,Intermediate
C8AC3UY0FLQL,SQL,Programming,Advanced
C8AC3UY0FLQL,NLP,ML,Intermediate
JC0XOYQ32CBH,NLP,ML,Advanced
JC0XOYQ32CBH,TensorFlow,ML,Intermediate
JC0XOYQ32CBH,Scikit-learn,ML,Intermediate
JC0XOYQ32CBH,Python,Programming,Intermediate
GMCIMSXQL6HN,Computer Vision,ML,Intermediate
GMCIMSXQL6HN,GCP,Cloud,Advanced
GMCIMSXQL6HN,NLP,ML,Advanced
GMCIMSXQL6HN,R,Programming,Basic
GMCIMSXQL6HN,AWS,Cloud,Basic
GMCIMSXQL6HN,Scikit-learn,ML,Advanced
7SF6BSJ0A7ZV,SQL,Programming,Basic
7SF6BSJ0A7ZV,Azure,Cloud,Advanced
7SF6BSJ0A7ZV,AWS,Cloud,Intermediate
7SF6BSJ0A7ZV,Python,Programming,Basic
7SF6BSJ0A7ZV,Computer Vision,ML,Basic
7SF6BSJ0A7ZV,NLP,ML,Intermediate
FKY24CDFSZJL,SQL,Programming,Intermediate
FKY24CDFSZJL,PyTorch,ML,Basic
FKY24CDFSZJL,GCP,Cloud,Advanced
FKY24CDFSZJL,NLP,ML,Intermediate
SDEPMU3EP0VU,GCP,Cloud,Basic
SDEPMU3EP0VU,Computer Vision,ML,Basic
SDEPMU3EP0VU,Python,Programming,Intermediate
SDEPMU3EP0VU,Azure,Cloud,Advanced
SDEPMU3EP0VU,NLP,ML,Intermediate
AVZH7FOZ0Q8G,TensorFlow,ML,Advanced
AVZH7FOZ0Q8G,Computer Vision,ML,Intermediate
AVZH7FOZ0Q8G,Scikit-learn,ML,Advanced
AVZH7FOZ0Q8G,R,Programming,Advanced
AVZH7FOZ0Q8G,AWS,Cloud,Advanced
AVZH7FOZ0Q8G,PyTorch,ML,Basic
I6FV39KB5PRR,Python,Programming,Basic
I6FV39KB5PRR,SQL,Programming,Intermediate
I6FV39KB5PRR,GCP,Cloud,Intermediate
I6FV39KB5PRR,R,Programming,Advanced
I6FV39KB5PRR,NLP,ML,Advanced
P32LOCTDX05A,AWS,Cloud,Intermediate
P32LOCTDX05A,TensorFlow,ML,Advanced
P32LOCTDX05A,Computer Vision,ML,Advanced
P32LOCTDX05A,Scikit-learn,ML,Intermediate
P32LOCTDX05A,Python,Programming,Intermediate
OWSFCBZDMAIU,GCP,Cloud,Intermediate
OWSFCBZDMAIU,Azure,Cloud,Advanced
OWSFCBZDMAIU,Python,Programming,Basic
OWSFCBZDMAIU,SQL,Programming,Basic
74Q7V5WW9JSC,AWS,Cloud,Advanced
74Q7V5WW9JSC,Python,Programming,Basic
74Q7V5WW9JSC,Azure,Cloud,Intermediate
9GY7ESHBTVVF,GCP,Cloud,Basic
9GY7ESHBTVVF,Scikit-learn,ML,Basic
9GY7ESHBTVVF,SQL,Programming,Basic
L9B0Q0U9CCDX,Azure,Cloud,Intermediate
L9B0Q0U9CCDX,R,Programming,Basic
L9B0Q0U9CCDX,NLP,ML,Basic
L9B0Q0U9CCDX,GCP,Cloud,Intermediate
L9B0Q0U9CCDX,Computer Vision,ML,Basic
V7VJUXXW28PP,AWS,Cloud,Basic
V7VJUXXW28PP,SQL,Programming,Basic
V7VJUXXW28PP,GCP,Cloud,Advanced
V7VJUXXW28PP,PyTorch,ML,Advanced
V7VJUXXW28PP,Python,Programming,Advanced
94K30LU52X3N,TensorFlow,ML,Advanced
94K30LU52X3N,Computer Vision,ML,Basic
94K30LU52X3N,GCP,Cloud,Basic
BKFCRQTA9909,Python,Programming,Basic
BKFCRQTA9909,Scikit-learn,ML,Advanced
BKFCRQTA9909,PyTorch,ML,Basic
BKFCRQTA9909,SQL,Programming,Advanced
OQMFJFWH0WSC,TensorFlow,ML,Intermediate
OQMFJFWH0WSC,R,Programming,Intermediate
OQMFJFWH0WSC,SQL,Programming,Intermediate
OQMFJFWH0WSC,PyTorch,ML,Advanced
OQMFJFWH0WSC,Python,Programming,Basic
OQMFJFWH0WSC,Scikit-learn,ML,Intermediate
OGOQKG1UCU3X,Scikit-learn,ML,Advanced
OGOQKG1UCU3X,SQL,Programming,Basic
OGOQKG1UCU3X,PyTorch,ML,Intermediate
EXRPPXJSVFD8,AWS,Cloud,Advanced
EXRPPXJSVFD8,PyTorch,ML,Advanced
EXRPPXJSVFD8,GCP,Cloud,Intermediate
NDGGCQ7OPWSN,PyTorch,ML,Advanced
NDGGCQ7OPWSN,NLP,ML,Advanced
NDGGCQ7OPWSN,Python,Programming,Intermediate
NDGGCQ7OPWSN,Azure,Cloud,Intermediate
1QB4JBBJIJ2V,Scikit-learn,ML,Basic
1QB4JBBJIJ2V,TensorFlow,ML,Intermediate
1QB4JBBJIJ2V,AWS,Cloud,Basic
1QB4JBBJIJ2V,SQL,Programming,Intermediate
M3ZEO7BZSF1J,TensorFlow,ML,Advanced
M3ZEO7BZSF1J,PyTorch,ML,Basic
M3ZEO7BZSF1J,Computer Vision,ML,Basic
M3ZEO7BZSF1J,Azure,Cloud,Intermediate
M3ZEO7BZSF1J,NLP,ML,Basic
UZ7P7FGOFAZQ,Azure,Cloud,Advanced
UZ7P7FGOFAZQ,Scikit-learn,ML,Advanced
UZ7P7FGOFAZQ,TensorFlow,ML,Intermediate
UZ7P7FGOFAZQ,Python,Programming,Advanced
QJQ06RXZD9K8,R,Programming,Advanced
QJQ06RXZD9K8,Python,Programming,Advanced
QJQ06RXZD9K8,Computer Vision,ML,Basic
QJQ06RXZD9K8,PyTorch,ML,Intermediate
QJQ06RXZD9K8,NLP,ML,Advanced
QJQ06RXZD9K8,TensorFlow,ML,Intermediate
AFQTLK3ASAZV,GCP,Cloud,Advanced
AFQTLK3ASAZV,PyTorch,ML,Basic
AFQTLK3ASAZV,TensorFlow,ML,Advanced
AFQTLK3ASAZV,Computer Vision,ML,Intermediate
AFQTLK3ASAZV,AWS,Cloud,Intermediate
AFQTLK3ASAZV,NLP,ML,Basic
9W8V0IFT0Y0H,TensorFlow,ML,Intermediate
9W8V0IFT0Y0H,R,Programming,Basic
9W8V0IFT0Y0H,Azure,Cloud,Basic
9W8V0IFT0Y0H,SQL,Programming,Advanced
9W8V0IFT0Y0H,AWS,Cloud,Basic
MZ2LEJQWT959,Azure,Cloud,Basic
MZ2LEJQWT959,NLP,ML,Basic
MZ2LEJQWT959,R,Programming,Advanced
MZ2LEJQWT959,AWS,Cloud,Intermediate
MZ2LEJQWT959,Computer Vision,ML,Intermediate
NEJRP8ECJNKN,AWS,Cloud,Advanced
NEJRP8ECJNKN,GCP,Cloud,Intermediate
NEJRP8ECJNKN,Python,Programming,Advanced
NEJRP8ECJNKN,SQL,Programming,Advanced
1T42N2696B79,TensorFlow,ML,Intermediate
1T42N2696B79,Computer Vision,ML,Basic
1T42N2696B79,NLP,ML,Advanced
1T42N2696B79,GCP,Cloud,Advanced
1T42N2696B79,R,Programming,Advanced
P17TPC499MT6,AWS,Cloud,Intermediate
P17TPC499MT6,Scikit-learn,ML,Basic
P17TPC499MT6,Computer Vision,ML,Intermediate
P17TPC499MT6,PyTorch,ML,Intermediate
P17TPC499MT6,R,Programming,Basic
GWMJB5D2TEIC,SQL,Programming,Basic
GWMJB5D2TEIC,Scikit-learn,ML,Intermediate
GWMJB5D2TEIC,Computer Vision,ML,Intermediate
CBTCSUOKT3LL,Python,Programming,Basic
CBTCSUOKT3LL,AWS,Cloud,Advanced
CBTCSUOKT3LL,R,Programming,Basic
CBTCSUOKT3LL,Scikit-learn,ML,Intermediate
CBTCSUOKT3LL,SQL,Programming,Basic
CBTCSUOKT3LL,Computer Vision,ML,Intermediate
0SKFRZ8AYOI5,NLP,ML,Basic
0SKFRZ8AYOI5,AWS,Cloud,Advanced
0SKFRZ8AYOI5,TensorFlow,ML,Basic
0SKFRZ8AYOI5,R,Programming,Basic
0SKFRZ8AYOI5,Scikit-learn,ML,Advanced
0SKFRZ8AYOI5,Azure,Cloud,Advanced
D7SLAGJVZ45H,Computer Vision,ML,Advanced
D7SLAGJVZ45H,AWS,Cloud,Advanced
D7SLAGJVZ45H,R,Programming,Intermediate
D7SLAGJVZ45H,SQL,Programming,Intermediate
D7SLAGJVZ45H,Scikit-learn,ML,Intermediate
D7SLAGJVZ45H,TensorFlow,ML,Intermediate
5RC75CA3P1W0,Scikit-learn,ML,Basic
5RC75CA3P1W0,GCP,Cloud,Advanced
5RC75CA3P1W0,AWS,Cloud,Advanced
5RC75CA3P1W0,R,Programming,Basic
5RC75CA3P1W0,NLP,ML,Basic
E011TGJABZVC,R,Programming,Advanced
E011TGJABZVC,Computer Vision,ML,Basic
E011TGJABZVC,SQL,Programming,Advanced
E011TGJABZVC,AWS,Cloud,Intermediate
E011TGJABZVC,TensorFlow,ML,Advanced
CAQUNEOWDLK8,Python,Programming,Intermediate
CAQUNEOWDLK8,Computer Vision,ML,Advanced
CAQUNEOWDLK8,PyTorch,ML,Basic
CAQUNEOWDLK8,GCP,Cloud,Intermediate
HXFOLE1CEFQW,Scikit-learn,ML,Basic
HXFOLE1CEFQW,PyTorch,ML,Basic
HXFOLE1CEFQW,Computer Vision,ML,Basic
HXFOLE1CEFQW,SQL,Programming,Basic
HXFOLE1CEFQW,Python,Programming,Basic
KM87W2GMXQTK,R,Programming,Advanced
KM87W2GMXQTK,Azure,Cloud,Advanced
KM87W2GMXQTK,Computer Vision,ML,Intermediate
KM87W2GMXQTK,TensorFlow,ML,Basic
KM87W2GMXQTK,PyTorch,ML,Basic
KM87W2GMXQTK,Python,Programming,Advanced
TOQMMZVMYOQB,GCP,Cloud,Basic
TOQMMZVMYOQB,SQL,Programming,Basic
TOQMMZVMYOQB,Computer Vision,ML,Advanced
TOQMMZVMYOQB,AWS,Cloud,Intermediate
TOQMMZVMYOQB,Scikit-learn,ML,Intermediate
TOQMMZVMYOQB,Python,Programming,Basic
VXK5BWKHE2GN,PyTorch,ML,Basic
VXK5BWKHE2GN,GCP,Cloud,Basic
VXK5BWKHE2GN,TensorFlow,ML,Intermediate
RE4MNA7B9BW8,GCP,Cloud,Intermediate
RE4MNA7B9BW8,Python,Programming,Intermediate
RE4MNA7B9BW8,AWS,Cloud,Intermediate
RE4MNA7B9BW8,Azure,Cloud,Basic
RE4MNA7B9BW8,TensorFlow,ML,Advanced
RE4MNA7B9BW8,SQL,Programming,Basic
CJARBGSLU1TZ,Python,Programming,Intermediate
CJARBGSLU1TZ,Computer Vision,ML,Advanced
CJARBGSLU1TZ,PyTorch,ML,Intermediate
CJARBGSLU1TZ,GCP,Cloud,Basic
CJARBGSLU1TZ,TensorFlow,ML,Intermediate
SRXPHRCWGMRQ,Scikit-learn,ML,Advanced
SRXPHRCWGMRQ,SQL,Programming,Basic
SRXPHRCWGMRQ,NLP,ML,Intermediate
SRXPHRCWGMRQ,GCP,Cloud,Advanced
SRXPHRCWGMRQ,Computer Vision,ML,Basic
8KPGK5YR4ODG,NLP,ML,Intermediate
