job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,employment_type,posted_year,company_size,standardized_title,role_category,skill,skill_category,skill_level
07GNX1RONSEA,Machine Learning Engineer,Startup,Education,USA,Austin,Hybrid,Entry,0,56606,78257,Full-time,2022,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
X2TTXM7V3KTE,Machine Learning Engineer,Startup,Education,Canada,Vancouver,Hybrid,Entry,0,52839,82270,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
XOPLE253P9TQ,Machine Learning Engineer,Startup,Healthcare,USA,Boston,Hybrid,Entry,0,55811,72890,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
4Q8ZN3TWNCOK,Machine Learning Engineer,Research Lab,Retail,Australia,Brisbane,Hybrid,Mid,2,101852,106687,Full-time,2024,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
VT8WG9VNWYJU,Applied Scientist,Startup,Healthcare,UK,Birmingham,Hybrid,Senior,5,150771,160104,Full-time,2023,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
G4PCBQGLOVT7,Applied Scientist,Startup,Finance,Germany,Berlin,Hybrid,Entry,0,62768,83078,Full-time,2023,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
DNZPQ0E5JPXT,AI Researcher,Research Lab,Tech,India,Hyderabad,Onsite,Entry,0,52171,83757,Full-time,2023,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
JH7P1I7P3MCC,Applied Scientist,Startup,Healthcare,Germany,Remote,Remote,Mid,2,98437,111050,Full-time,2025,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
0D951Q8N7F1N,AI Researcher,MNC,Tech,India,Hyderabad,Hybrid,Entry,0,55641,85758,Full-time,2025,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
ERSQBFXG4XD7,Applied Scientist,Research Lab,Finance,USA,Remote,Remote,Senior,5,147006,162553,Full-time,2025,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
9QE9QWX3H3KA,Applied Scientist,Research Lab,Healthcare,Australia,Sydney,Hybrid,Entry,0,62436,70784,Full-time,2023,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
ROH3M0QNXIAQ,Data Analyst,Research Lab,Retail,Australia,Remote,Remote,Mid,2,91986,112604,Full-time,2021,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
8LH7KLMV0Y63,Data Analyst,Research Lab,Tech,UK,Remote,Remote,Entry,0,53716,76485,Full-time,2024,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
MOTBYJ9D4QV8,AI Researcher,Research Lab,Retail,UK,Manchester,Hybrid,Mid,2,93924,119975,Full-time,2020,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
W1OERJSIFIP4,Machine Learning Engineer,Research Lab,Tech,Germany,Berlin,Onsite,Mid,2,99411,120640,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
GF6RRQZBPMT8,MLOps Engineer,Startup,Retail,Germany,Munich,Onsite,Mid,2,95823,125241,Full-time,2024,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
SMIUZBZCAVVI,MLOps Engineer,MNC,Finance,USA,San Francisco,Hybrid,Entry,0,63085,66430,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
DQDFDLFMM77Q,Applied Scientist,Startup,Finance,Australia,Melbourne,Hybrid,Entry,0,64531,74882,Full-time,2026,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
GXORC6VMIN6T,Machine Learning Engineer,MNC,Healthcare,Germany,Hamburg,Hybrid,Mid,2,101483,126746,Full-time,2026,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
OABT2D73TI6T,Applied Scientist,Research Lab,Retail,Australia,Brisbane,Hybrid,Senior,5,150183,163645,Full-time,2020,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
6H8GO1H8ZF2M,Applied Scientist,Startup,Tech,India,Hyderabad,Onsite,Entry,0,60731,78521,Full-time,2020,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
7RRRUR9QU85D,Machine Learning Engineer,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,146778,162454,Full-time,2022,Small,Machine Learning Engineer,Engineering,PyTorch,ML,Intermediate
7RRRUR9QU85D,Machine Learning Engineer,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,146778,162454,Full-time,2022,Small,Machine Learning Engineer,Engineering,GCP,Cloud,Intermediate
7RRRUR9QU85D,Machine Learning Engineer,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,146778,162454,Full-time,2022,Small,Machine Learning Engineer,Engineering,SQL,Programming,Intermediate
7RRRUR9QU85D,Machine Learning Engineer,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,146778,162454,Full-time,2022,Small,Machine Learning Engineer,Engineering,TensorFlow,ML,Intermediate
7RRRUR9QU85D,Machine Learning Engineer,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,146778,162454,Full-time,2022,Small,Machine Learning Engineer,Engineering,Azure,Cloud,Basic
ITPTBR9DK7XN,AI Researcher,Research Lab,Education,India,Hyderabad,Hybrid,Entry,0,56760,79646,Full-time,2020,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
60DT53HI01Y4,MLOps Engineer,Startup,Education,India,Pune,Hybrid,Mid,2,103423,112852,Full-time,2023,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
JMDS71LTLK1C,MLOps Engineer,Research Lab,Tech,UK,Birmingham,Onsite,Entry,0,53469,66973,Full-time,2026,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
DIGHIZPS5QLL,Data Scientist,Startup,Retail,Germany,Remote,Remote,Senior,5,153151,174270,Full-time,2023,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
25KZDMQP1JQI,AI Researcher,Startup,Education,Germany,Frankfurt,Onsite,Mid,2,94679,126735,Full-time,2024,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
S1LX7RY8ZTVL,Data Analyst,MNC,Finance,Australia,Remote,Remote,Senior,5,144253,168518,Full-time,2022,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
PLN4Z54VH7U6,MLOps Engineer,Startup,Healthcare,USA,Boston,Hybrid,Mid,2,100752,117747,Full-time,2024,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
UUZ5OVAW71GR,MLOps Engineer,MNC,Finance,Australia,Remote,Remote,Senior,5,153013,157195,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
1SWW4XABX6HX,MLOps Engineer,Startup,Retail,USA,Seattle,Onsite,Entry,0,63976,77401,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
PYGHCM1HMEMD,Applied Scientist,Startup,Healthcare,UK,Birmingham,Onsite,Mid,2,103700,106588,Full-time,2025,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
C8SW9WYRG9UG,Applied Scientist,MNC,Education,Germany,Berlin,Onsite,Entry,0,59681,76413,Full-time,2024,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
7BVDDIHFDEUV,AI Researcher,MNC,Tech,Germany,Remote,Remote,Entry,0,63331,87122,Full-time,2025,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
Y8Y5KNZO174P,AI Researcher,Research Lab,Retail,Canada,Montreal,Hybrid,Entry,0,51780,66315,Full-time,2021,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
TNBE3MDP3OKY,Machine Learning Engineer,Research Lab,Finance,Canada,Remote,Remote,Entry,0,57802,86808,Full-time,2021,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
5MRM955MMQSO,MLOps Engineer,Research Lab,Tech,Australia,Brisbane,Hybrid,Mid,2,94709,121526,Full-time,2026,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
OIDTGC8QLZHC,Applied Scientist,Startup,Tech,Germany,Berlin,Onsite,Mid,2,90214,117981,Full-time,2021,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
ORW5PUV5LN7Q,Data Scientist,MNC,Retail,Germany,Berlin,Onsite,Entry,0,50538,89970,Full-time,2023,Medium,Data Scientist,Analytics,GCP,Cloud,Advanced
ORW5PUV5LN7Q,Data Scientist,MNC,Retail,Germany,Berlin,Onsite,Entry,0,50538,89970,Full-time,2023,Medium,Data Scientist,Analytics,NLP,ML,Intermediate
ORW5PUV5LN7Q,Data Scientist,MNC,Retail,Germany,Berlin,Onsite,Entry,0,50538,89970,Full-time,2023,Medium,Data Scientist,Analytics,R,Programming,Basic
ORW5PUV5LN7Q,Data Scientist,MNC,Retail,Germany,Berlin,Onsite,Entry,0,50538,89970,Full-time,2023,Medium,Data Scientist,Analytics,AWS,Cloud,Advanced
2EHXUV51G01F,Data Scientist,Startup,Healthcare,India,Chennai,Onsite,Senior,5,151563,165897,Full-time,2022,Small,Data Scientist,Analytics,R,Programming,Intermediate
2EHXUV51G01F,Data Scientist,Startup,Healthcare,India,Chennai,Onsite,Senior,5,151563,165897,Full-time,2022,Small,Data Scientist,Analytics,Azure,Cloud,Basic
2EHXUV51G01F,Data Scientist,Startup,Healthcare,India,Chennai,Onsite,Senior,5,151563,165897,Full-time,2022,Small,Data Scientist,Analytics,SQL,Programming,Advanced
2EHXUV51G01F,Data Scientist,Startup,Healthcare,India,Chennai,Onsite,Senior,5,151563,165897,Full-time,2022,Small,Data Scientist,Analytics,GCP,Cloud,Intermediate
AHSG86FRTA3G,MLOps Engineer,Research Lab,Healthcare,Australia,Brisbane,Onsite,Senior,5,143222,160385,Full-time,2023,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
VR09LH106C62,Machine Learning Engineer,Startup,Finance,Australia,Sydney,Hybrid,Mid,2,95967,107533,Full-time,2026,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
GZGT76YJ6PPU,MLOps Engineer,Research Lab,Education,Australia,Melbourne,Hybrid,Senior,5,142913,155469,Full-time,2022,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
IVNKGJI2KNIN,Data Scientist,MNC,Retail,Australia,Sydney,Hybrid,Mid,2,99240,117035,Full-time,2024,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
5P1KMZVIT7Q6,AI Researcher,Research Lab,Healthcare,Canada,Toronto,Onsite,Senior,5,151677,163691,Full-time,2023,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
4HLHR2F2PERY,Applied Scientist,MNC,Tech,Germany,Berlin,Onsite,Entry,0,63220,65622,Full-time,2023,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
M5IIM8ZRVO0V,MLOps Engineer,Research Lab,Retail,USA,San Francisco,Hybrid,Entry,0,64721,81186,Full-time,2024,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
TMLF1ZFQYZVI,Applied Scientist,Startup,Retail,UK,Remote,Remote,Senior,5,152418,161870,Full-time,2024,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
96G0B14XSQ73,Data Scientist,Research Lab,Tech,India,Delhi,Onsite,Senior,5,142961,157540,Full-time,2026,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
G0SL2KLI9H8B,Machine Learning Engineer,Startup,Retail,UK,Birmingham,Hybrid,Mid,2,102337,108571,Full-time,2024,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
E36H4YOYZ1M2,Machine Learning Engineer,Research Lab,Healthcare,Canada,Remote,Remote,Senior,5,147839,170937,Full-time,2020,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
CWCL2K1QI4RE,Machine Learning Engineer,Research Lab,Tech,Canada,Remote,Remote,Mid,2,90000,120233,Full-time,2020,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
RMZ5D642E0S6,Applied Scientist,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5,152963,172712,Full-time,2026,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
LO96KUVBANZV,Data Analyst,MNC,Retail,Australia,Melbourne,Onsite,Mid,2,96363,124444,Full-time,2026,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
5WMEWF3BW6RN,Data Analyst,MNC,Finance,UK,Manchester,Hybrid,Mid,2,97369,127844,Full-time,2026,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
P0FBEM0FC8OU,Machine Learning Engineer,Research Lab,Tech,India,Bangalore,Hybrid,Mid,2,99700,124867,Full-time,2026,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
OGT1G3SAA8PL,Data Analyst,Startup,Tech,Canada,Remote,Remote,Entry,0,63027,80788,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
2Z47K0B3AG55,Applied Scientist,Research Lab,Tech,Australia,Remote,Remote,Entry,0,53124,84298,Full-time,2020,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
DJS1724Z3UPG,Data Scientist,MNC,Finance,Germany,Frankfurt,Hybrid,Entry,0,55827,69654,Full-time,2021,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
K1DRDXN6E1TS,Applied Scientist,Research Lab,Healthcare,USA,Seattle,Onsite,Mid,2,102615,125008,Full-time,2025,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
3CFYATZJNKG2,Data Scientist,Research Lab,Finance,USA,Remote,Remote,Entry,0,58444,88404,Full-time,2025,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
VJJ1UDHTBO4F,MLOps Engineer,MNC,Education,USA,Seattle,Hybrid,Senior,5,145487,174390,Full-time,2020,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
GJK9HE3QQA3Q,MLOps Engineer,Research Lab,Tech,Germany,Remote,Remote,Senior,5,143176,159839,Full-time,2025,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
BYLMCNL1BYEK,Applied Scientist,Startup,Healthcare,India,Hyderabad,Hybrid,Entry,0,64032,70818,Full-time,2023,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
1HNCN6HC7IHW,Applied Scientist,Research Lab,Tech,UK,Birmingham,Hybrid,Mid,2,99039,111454,Full-time,2023,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
C0GNZBJ0IG3I,Data Analyst,Research Lab,Education,Canada,Vancouver,Hybrid,Entry,0,54164,82212,Full-time,2026,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
G3LY8PHWRVLF,Machine Learning Engineer,Startup,Tech,India,Bangalore,Onsite,Entry,0,52244,86428,Full-time,2024,Medium,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
IK06BQYGK5YK,AI Researcher,Research Lab,Healthcare,Australia,Remote,Remote,Mid,2,104560,119942,Full-time,2025,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
BKRK28X2T3KB,Data Scientist,MNC,Healthcare,Canada,Toronto,Onsite,Entry,0,60403,70722,Full-time,2024,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
RERIVDXKQCOX,Machine Learning Engineer,Startup,Tech,Germany,Berlin,Hybrid,Entry,0,61395,79961,Full-time,2023,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
9W2GMM5N0QGG,MLOps Engineer,Research Lab,Education,USA,San Francisco,Hybrid,Mid,2,97793,118821,Full-time,2025,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
R15S105WGOL2,Data Scientist,Startup,Healthcare,Canada,Toronto,Onsite,Mid,2,100639,127556,Full-time,2026,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
EIBWJDGPGZLN,Data Analyst,Research Lab,Healthcare,Australia,Melbourne,Hybrid,Entry,0,61217,68957,Full-time,2022,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
0KM02OUXJNKZ,Applied Scientist,Research Lab,Finance,India,Pune,Onsite,Entry,0,60525,73202,Full-time,2020,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
N73SA61G4315,Data Analyst,Research Lab,Finance,Canada,Toronto,Hybrid,Entry,0,60372,73432,Full-time,2025,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
YEO60QMU0DXT,Applied Scientist,Research Lab,Tech,Germany,Frankfurt,Hybrid,Senior,5,151045,155256,Full-time,2025,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
6OTZ73PU2242,Data Analyst,MNC,Education,USA,Austin,Onsite,Mid,2,97897,127627,Full-time,2021,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
N056MSNK46S2,Data Scientist,MNC,Tech,USA,Austin,Onsite,Senior,5,143905,158555,Full-time,2025,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
PX71GBEIA6D1,Machine Learning Engineer,MNC,Healthcare,Germany,Munich,Onsite,Mid,2,92610,120963,Full-time,2020,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
ZNGMM1QQXXG6,Applied Scientist,MNC,Finance,UK,London,Onsite,Senior,5,151996,164950,Full-time,2025,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
G1IBBGUYBSOD,AI Researcher,Research Lab,Healthcare,Germany,Hamburg,Hybrid,Entry,0,62324,81560,Full-time,2025,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
5Z2ZBZF8JJFM,Data Scientist,Startup,Finance,UK,Remote,Remote,Mid,2,99805,111139,Full-time,2022,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
QHBM0WAO3UP0,Applied Scientist,MNC,Tech,Canada,Vancouver,Hybrid,Mid,2,95226,128751,Full-time,2025,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
92A5GMY12XD3,Machine Learning Engineer,Startup,Retail,USA,Boston,Onsite,Entry,0,62465,74447,Full-time,2020,Medium,Machine Learning Engineer,Engineering,Scikit-learn,ML,Intermediate
92A5GMY12XD3,Machine Learning Engineer,Startup,Retail,USA,Boston,Onsite,Entry,0,62465,74447,Full-time,2020,Medium,Machine Learning Engineer,Engineering,Azure,Cloud,Basic
92A5GMY12XD3,Machine Learning Engineer,Startup,Retail,USA,Boston,Onsite,Entry,0,62465,74447,Full-time,2020,Medium,Machine Learning Engineer,Engineering,NLP,ML,Intermediate
92A5GMY12XD3,Machine Learning Engineer,Startup,Retail,USA,Boston,Onsite,Entry,0,62465,74447,Full-time,2020,Medium,Machine Learning Engineer,Engineering,SQL,Programming,Basic
92A5GMY12XD3,Machine Learning Engineer,Startup,Retail,USA,Boston,Onsite,Entry,0,62465,74447,Full-time,2020,Medium,Machine Learning Engineer,Engineering,R,Programming,Basic
92A5GMY12XD3,Machine Learning Engineer,Startup,Retail,USA,Boston,Onsite,Entry,0,62465,74447,Full-time,2020,Medium,Machine Learning Engineer,Engineering,PyTorch,ML,Advanced
Y9X2TM3I9103,Data Scientist,Research Lab,Tech,India,Hyderabad,Hybrid,Mid,2,91812,105785,Full-time,2022,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
9M40H4SZA779,Applied Scientist,Startup,Tech,Germany,Berlin,Onsite,Entry,0,51418,78699,Full-time,2026,Large,Applied Scientist,Analytics,Unknown,Unknown,Unknown
B5XY84Z5RBSC,MLOps Engineer,Startup,Education,USA,Remote,Remote,Senior,5,154557,155815,Full-time,2020,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
CB95VQRO4FH3,MLOps Engineer,MNC,Tech,USA,Remote,Remote,Senior,5,146479,168777,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
ED7QRNFPRSQD,AI Researcher,Startup,Finance,India,Remote,Remote,Entry,0,56396,66562,Full-time,2023,Large,AI Researcher,Analytics,Unknown,Unknown,Unknown
DDRSUEZR6CC9,Data Scientist,MNC,Education,India,Remote,Remote,Entry,0,50446,75486,Full-time,2026,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
HL1OJU2QLBQW,AI Researcher,MNC,Tech,UK,Birmingham,Onsite,Mid,2,94390,109479,Full-time,2024,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
33Z2SS0C1X7A,Applied Scientist,Startup,Education,India,Bangalore,Onsite,Mid,2,101678,118780,Full-time,2023,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
T2V8WST2MUDA,MLOps Engineer,Startup,Tech,Canada,Toronto,Onsite,Senior,5,145668,158750,Full-time,2023,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
8DGEGZ2O3RAZ,Data Analyst,Research Lab,Retail,Germany,Berlin,Onsite,Senior,5,147361,160583,Full-time,2021,Large,Data Analyst,Analytics,Unknown,Unknown,Unknown
R200OW9MLSGR,Data Scientist,Startup,Healthcare,Canada,Montreal,Hybrid,Mid,2,94358,124983,Full-time,2025,Small,Data Scientist,Analytics,Unknown,Unknown,Unknown
BALVBQQ6WRVH,MLOps Engineer,Research Lab,Healthcare,UK,Birmingham,Hybrid,Mid,2,99829,129163,Full-time,2024,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
H9Q5POFLDHMT,AI Researcher,Research Lab,Tech,USA,Boston,Onsite,Entry,0,62635,77392,Full-time,2021,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
JXOIWKDFFUDN,Applied Scientist,Research Lab,Healthcare,India,Remote,Remote,Entry,0,51821,76498,Full-time,2026,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
0I58ER64HR2M,Machine Learning Engineer,MNC,Education,India,Remote,Remote,Mid,2,96432,113075,Full-time,2022,Small,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
SF89W7CSOG9V,AI Researcher,Startup,Healthcare,Canada,Remote,Remote,Mid,2,90457,120461,Full-time,2024,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
NMWWEGIKCJGA,Data Analyst,Research Lab,Retail,UK,Remote,Remote,Senior,5,144463,166031,Full-time,2020,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
3PALOMQE80YO,Machine Learning Engineer,MNC,Education,India,Remote,Remote,Entry,0,62326,77828,Full-time,2023,Large,Machine Learning Engineer,Engineering,Unknown,Unknown,Unknown
EMQYVYBSUA0A,AI Researcher,Startup,Healthcare,Australia,Remote,Remote,Mid,2,97848,116632,Full-time,2026,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
HNNFAY7QDY2Q,AI Researcher,Research Lab,Tech,Canada,Remote,Remote,Entry,0,58755,66740,Full-time,2025,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
414VXLFDHLBG,Data Scientist,Startup,Tech,UK,Manchester,Hybrid,Senior,5,147568,179246,Full-time,2026,Large,Data Scientist,Analytics,Unknown,Unknown,Unknown
02K9VENUU56W,Data Scientist,Startup,Healthcare,Germany,Munich,Hybrid,Senior,5,150898,178648,Full-time,2021,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
8Z3RE48SY1V3,Applied Scientist,Research Lab,Education,Canada,Montreal,Onsite,Entry,0,53521,72768,Full-time,2025,Small,Applied Scientist,Analytics,Unknown,Unknown,Unknown
EF18M48PU1RQ,AI Researcher,Startup,Education,USA,New York,Hybrid,Mid,2,94667,112611,Full-time,2020,Medium,AI Researcher,Analytics,Unknown,Unknown,Unknown
0VZLXBDYE0KH,Data Scientist,Startup,Education,Canada,Toronto,Onsite,Entry,0,57012,89244,Full-time,2025,Medium,Data Scientist,Analytics,Unknown,Unknown,Unknown
GO09FJ7RILRG,MLOps Engineer,MNC,Education,Australia,Sydney,Onsite,Mid,2,94287,129974,Full-time,2022,Small,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
0QJGZ41QYKVK,MLOps Engineer,Research Lab,Retail,Canada,Montreal,Hybrid,Mid,2,92144,114974,Full-time,2024,Medium,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
1GCNI0OBLUYL,Data Analyst,Startup,Finance,UK,Remote,Remote,Mid,2,90829,127855,Full-time,2021,Medium,Data Analyst,Analytics,Unknown,Unknown,Unknown
NHUNHYVAMAJ4,AI Researcher,Research Lab,Healthcare,India,Pune,Hybrid,Mid,2,91842,109116,Full-time,2023,Small,AI Researcher,Analytics,Unknown,Unknown,Unknown
HJ3JFXJ9ORLZ,MLOps Engineer,Startup,Finance,USA,Austin,Hybrid,Senior,5,151617,175778,Full-time,2020,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
5WPK08OVS90P,Applied Scientist,MNC,Healthcare,UK,London,Hybrid,Entry,0,52957,89153,Full-time,2024,Medium,Applied Scientist,Analytics,Unknown,Unknown,Unknown
Q20RYY5GR1SD,MLOps Engineer,MNC,Education,Canada,Toronto,Onsite,Mid,2,90170,128690,Full-time,2021,Large,MLOps Engineer,Engineering,Unknown,Unknown,Unknown
CH2IZ8Z6658E,Data Scientist,Startup,Retail,Germany,Frankfurt,Hybrid,Senior,5,149797,163020,Full-time,2020,Large,Data Scientist,Analytics,R,Programming,Advanced
CH2IZ8Z6658E,Data Scientist,Startup,Retail,Germany,Frankfurt,Hybrid,Senior,5,149797,163020,Full-time,2020,Large,Data Scientist,Analytics,GCP,Cloud,Basic
CH2IZ8Z6658E,Data Scientist,Startup,Retail,Germany,Frankfurt,Hybrid,Senior,5,149797,163020,Full-time,2020,Large,Data Scientist,Analytics,PyTorch,ML,Intermediate
CH2IZ8Z6658E,Data Scientist,Startup,Retail,Germany,Frankfurt,Hybrid,Senior,5,149797,163020,Full-time,2020,Large,Data Scientist,Analytics,AWS,Cloud,Advanced
XU1FT6DA8XQM,Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5,150005,163363,Full-time,2026,Small,Data Analyst,Analytics,Azure,Cloud,Basic
XU1FT6DA8XQM,Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5,150005,163363,Full-time,2026,Small,Data Analyst,Analytics,Python,Programming,Basic
XU1FT6DA8XQM,Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5,150005,163363,Full-time,2026,Small,Data Analyst,Analytics,NLP,ML,Advanced
XU1FT6DA8XQM,Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5,150005,163363,Full-time,2026,Small,Data Analyst,Analytics,SQL,Programming,Basic
XU1FT6DA8XQM,Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5,150005,163363,Full-time,2026,Small,Data Analyst,Analytics,Computer Vision,ML,Advanced
XU1FT6DA8XQM,Data Analyst,MNC,Tech,Germany,Remote,Remote,Senior,5,150005,163363,Full-time,2026,Small,Data Analyst,Analytics,Scikit-learn,ML,Intermediate
XLM6C08GBJZ7,MLOps Engineer,Research Lab,Tech,USA,Remote,Remote,Mid,2,96201,113816,Full-time,2025,Small,MLOps Engineer,Engineering,Scikit-learn,ML,Advanced
XLM6C08GBJZ7,MLOps Engineer,Research Lab,Tech,USA,Remote,Remote,Mid,2,96201,113816,Full-time,2025,Small,MLOps Engineer,Engineering,Python,Programming,Advanced
XLM6C08GBJZ7,MLOps Engineer,Research Lab,Tech,USA,Remote,Remote,Mid,2,96201,113816,Full-time,2025,Small,MLOps Engineer,Engineering,AWS,Cloud,Advanced
XLM6C08GBJZ7,MLOps Engineer,Research Lab,Tech,USA,Remote,Remote,Mid,2,96201,113816,Full-time,2025,Small,MLOps Engineer,Engineering,NLP,ML,Intermediate
XLM6C08GBJZ7,MLOps Engineer,Research Lab,Tech,USA,Remote,Remote,Mid,2,96201,113816,Full-time,2025,Small,MLOps Engineer,Engineering,Computer Vision,ML,Intermediate
59EY024A2N3R,Data Analyst,Research Lab,Finance,USA,Seattle,Onsite,Entry,0,52190,73426,Full-time,2023,Small,Data Analyst,Analytics,Unknown,Unknown,Unknown
